0.000000	300.025360
0.050000	305.051788
0.100000	308.019470
0.150000	311.031525
0.200000	314.242981
0.250000	317.765320
0.300000	321.479523
0.350000	325.129333
0.400000	328.588196
0.450000	331.843109
0.500000	334.919891
0.550000	337.846771
0.600000	340.642914
0.650000	343.319092
0.700000	345.880066
0.750000	348.329407
0.800000	350.670380
0.850000	352.906677
0.900000	355.042511
0.950000	357.082458
1.000000	359.030670
1.050000	360.891083
1.100000	362.667664
1.150000	364.364227
1.200000	365.984375
1.250000	367.531036
1.300000	369.007874
1.350000	370.417847
1.400000	371.763977
1.450000	373.049103
1.500000	374.275757
1.550000	375.447205
1.600000	376.564880
1.650000	377.632294
1.700000	378.650818
1.750000	379.623444
1.800000	380.551575
1.850000	381.437531
1.900000	382.283417
1.950000	383.090637
2.000000	383.861023
2.050000	384.596741
2.100000	385.298615
2.150000	385.968567
2.200000	386.608215
2.250000	387.218506
2.300000	387.801086
2.350000	388.357239
2.400000	388.887787
2.450000	389.394592
2.500000	389.877930
2.550000	390.339539
2.600000	390.779846
2.650000	391.200287
2.700000	391.601379
2.750000	391.984314
2.800000	392.349701
2.850000	392.698517
2.900000	393.031342
2.950000	393.349152
3.000000	393.652435
3.050000	393.941833
3.100000	394.217987
3.150000	394.481659
3.200000	394.733215
3.250000	394.973450
3.300000	395.202667
3.350000	395.421448
3.400000	395.630127
3.450000	395.829437
3.500000	396.019562
3.550000	396.201111
3.600000	396.374329
3.650000	396.539703
3.700000	396.697510
3.750000	396.847961
3.800000	396.991760
3.850000	397.128967
3.900000	397.259735
3.950000	397.384827
4.000000	397.504089
4.050000	397.617889
4.100000	397.726501
4.150000	397.830017
4.200000	397.929169
4.250000	398.023621
4.300000	398.113678
4.350000	398.199524
4.400000	398.281738
4.450000	398.360107
4.500000	398.434937
4.550000	398.506378
4.600000	398.574432
4.650000	398.639343
4.700000	398.701447
4.750000	398.760559
4.800000	398.817322
4.850000	398.871155
4.900000	398.922668
4.950000	398.971741
5.000000	399.018677
5.050000	399.063416
5.100000	399.106018
5.150000	399.146820
5.200000	399.185699
5.250000	399.222992
5.300000	399.258331
5.350000	399.292175
5.400000	399.324402
5.450000	399.355164
5.500000	399.384705
5.550000	399.412628
5.600000	399.439484
5.650000	399.465027
5.700000	399.489349
5.750000	399.512695
5.800000	399.534943
5.850000	399.556183
5.900000	399.576385
5.950000	399.595703
6.000000	399.614136
6.050000	399.631775
6.100000	399.648438
6.150000	399.664520
6.200000	399.679779
6.250000	399.694489
6.300000	399.708405
6.350000	399.721710
6.400000	399.734375
6.450000	399.746429
6.500000	399.757996
6.550000	399.769043
6.600000	399.779633
6.650000	399.789612
6.700000	399.799194
6.750000	399.808289
6.800000	399.817078
6.850000	399.825531
6.900000	399.833557
6.950000	399.841125
7.000000	399.848267
7.050000	399.855164
7.100000	399.861755
7.150000	399.868073
7.200000	399.874023
7.250000	399.879883
7.300000	399.885468
7.350000	399.890472
7.400000	399.895508
7.450000	399.900391
7.500000	399.904846
7.550000	399.909149
7.600000	399.913269
7.650000	399.917267
7.700000	399.921082
7.750000	399.924683
7.800000	399.928070
7.850000	399.931335
7.900000	399.934448
7.950000	399.937592
8.000000	399.940399
8.050000	399.943115
8.100000	399.945801
8.150000	399.948090
8.200000	399.950623
8.250000	399.952728
8.300000	399.954803
8.350000	399.956970
8.400000	399.958862
8.450000	399.960876
8.500000	399.962677
8.550000	399.964294
8.600000	399.965973
8.650000	399.967468
8.700000	399.968933
8.750000	399.970459
8.800000	399.971710
8.850000	399.973022
8.900000	399.974182
8.950000	399.975281
9.000000	399.976471
9.050000	399.977539
9.100000	399.978363
9.150000	399.979218
9.200000	399.980072
9.250000	399.980652
9.300000	399.981262
9.350000	399.981873
9.400000	399.982117
9.450000	399.982727
9.500000	399.982971
9.550000	399.983215
9.600000	399.983521
9.650000	399.983612
9.700000	399.983704
9.750000	399.983704
9.800000	399.983704
9.850000	399.983856
9.900000	399.983856
9.950000	399.983917
10.000000	399.983948
